"CEPSA Horario Especial 1,102 e","CEPSA Horario Especial 1,102 e",3.15853,42.42728,,,,
"CEPSA L-D: 08:00-20:00 1,096 e","CEPSA L-D: 08:00-20:00 1,096 e",3.16594,42.43369,,,,
"CEPSA Horario Especial 1,059 e","CEPSA Horario Especial 1,059 e",-1.65039,42.35072,,,,
"CEPSA Horario Especial 1,068 e","CEPSA Horario Especial 1,068 e",-1.75881,42.36142,,,,
"CEPSA Horario Especial 1,059 e","CEPSA Horario Especial 1,059 e",-1.66411,42.48664,,,,
"CEPSA L-D: 07:00-23:00 1,065 e","CEPSA L-D: 07:00-23:00 1,065 e",-5.02421,42.36911,,,,
"CEPSA L-D: 24H 1,073 e","CEPSA L-D: 24H 1,073 e",-5.04901,42.38008,,,,
"CEPSA L-D: 24H 1,073 e","CEPSA L-D: 24H 1,073 e",-5.04901,42.38139,,,,
"CEPSA L: 07:00-23:00 1,078 e","CEPSA L: 07:00-23:00 1,078 e",-8.05794,42.42580,,,,
"CEPSA L-D: 24H 1,080 e","CEPSA L-D: 24H 1,080 e",-8.06852,42.43219,,,,
"CEPSA L: 07:00-23:00 1,071 e","CEPSA L: 07:00-23:00 1,071 e",-8.01742,42.51303,,,,
"CEPSA L: 7:30-23:00 1,074 e","CEPSA L: 7:30-23:00 1,074 e",-8.18770,42.61543,,,,
"CEPSA Horario Especial 1,056 e","CEPSA Horario Especial 1,056 e",-2.93508,42.43964,,,,
"CEPSA L-D: 06:00-22:00 1,061 e","CEPSA L-D: 06:00-22:00 1,061 e",-2.77314,42.53608,,,,
"CEPSA L-D: 06:00-22:00 1,061 e","CEPSA L-D: 06:00-22:00 1,061 e",-2.77283,42.53639,,,,
"CEPSA L-D: 06:00-22:00 1,058 e","CEPSA L-D: 06:00-22:00 1,058 e",-2.53114,42.43967,,,,
"CEPSA L-D: 06:00-22:00 1,058 e","CEPSA L-D: 06:00-22:00 1,058 e",-2.34611,42.44944,,,,
"CEPSA L-D: 07:00-21:00 1,058 e","CEPSA L-D: 07:00-21:00 1,058 e",-2.34324,42.44978,,,,
"CEPSA L-D: 06:00-22:00 1,068 e","CEPSA L-D: 06:00-22:00 1,068 e",-2.46946,42.46144,,,,
"CEPSA L-D: 24H 1,068 e","CEPSA L-D: 24H 1,068 e",-2.47041,42.46161,,,,
"CEPSA L-D: 06:00-22:00 1,058 e","CEPSA L-D: 06:00-22:00 1,058 e",-2.55870,42.46292,,,,
"CEPSA L-D: 06:00-22:00 1,068 e","CEPSA L-D: 06:00-22:00 1,068 e",-2.45669,42.47969,,,,
"CEPSA L-D: 24H 1,067 e","CEPSA L-D: 24H 1,067 e",-3.49353,42.44072,,,,
"CEPSA L-V: 06:00-22:00 1,067 e","CEPSA L-V: 06:00-22:00 1,067 e",-3.49400,42.44106,,,,
"CEPSA L-D: 07:00-23:00 1,067 e","CEPSA L-D: 07:00-23:00 1,067 e",-3.40713,42.47967,,,,
"CEPSA L-D: 24H 1,069 e","CEPSA L-D: 24H 1,069 e",-3.33411,42.52603,,,,
"CEPSA L-D: 24H 1,069 e","CEPSA L-D: 24H 1,069 e",-3.33208,42.52886,,,,
"CEPSA L-D: 24H 1,065 e","CEPSA L-D: 24H 1,065 e",-6.07989,42.44492,,,,
"CEPSA L-D: 24H 1,049 e","CEPSA L-D: 24H 1,049 e",-5.88244,42.45856,,,,
"CEPSA L-D: 24H 1,065 e","CEPSA L-D: 24H 1,065 e",-6.23300,42.59900,,,,
"CEPSA L-D: 24H 1,065 e","CEPSA L-D: 24H 1,065 e",-6.23200,42.60175,,,,
"CEPSA L-D: 24H 1,064 e","CEPSA L-D: 24H 1,064 e",-5.72489,42.54064,,,,
"CEPSA L-D: 24H 1,065 e","CEPSA L-D: 24H 1,065 e",-5.72514,42.54183,,,,
"CEPSA L: 08:00-22:00 1,064 e","CEPSA L: 08:00-22:00 1,064 e",-5.57039,42.59422,,,,
"CEPSA L-D: 07:00-23:00 1,068 e","CEPSA L-D: 07:00-23:00 1,068 e",-5.60405,42.60769,,,,
"CEPSA Horario Especial 1,064 e","CEPSA Horario Especial 1,064 e",-5.54207,42.67308,,,,
"CEPSA L: 07:00-23:00 1,068 e","CEPSA L: 07:00-23:00 1,068 e",-6.63975,42.54092,,,,
"CEPSA L-D: 24H 1,068 e","CEPSA L-D: 24H 1,068 e",-6.60577,42.54736,,,,
"CEPSA Horario Especial 1,070 e","CEPSA Horario Especial 1,070 e",-6.76725,42.57075,,,,
"CEPSA L-D: 08:00-23:59 1,070 e","CEPSA L-D: 08:00-23:59 1,070 e",-6.76697,42.57083,,,,
"CEPSA L-D: 24H 1,067 e","CEPSA L-D: 24H 1,067 e",-6.50428,42.59783,,,,
"CEPSA L-D: 06:00-23:00 1,062 e","CEPSA L-D: 06:00-23:00 1,062 e",-6.51563,42.70539,,,,
"CEPSA L-D: 07:00-23:00 1,086 e","CEPSA L-D: 07:00-23:00 1,086 e",-8.74762,42.58982,,,,
"CEPSA L-D: 24H 1,078 e","CEPSA L-D: 24H 1,078 e",-8.87714,42.65453,,,,
"CEPSA L-D: 07:00-23:00 1,078 e","CEPSA L-D: 07:00-23:00 1,078 e",-8.88033,42.78756,,,,
"CEPSA L-D: 24H 1,069 e","CEPSA L-D: 24H 1,069 e",-3.06967,42.65061,,,,
"CEPSA L-D: 24H 1,051 e","CEPSA L-D: 24H 1,051 e",-3.03781,42.66133,,,,
"CEPSA L-D: 24H 1,069 e","CEPSA L-D: 24H 1,069 e",-3.06803,42.65197,,,,
"CEPSA L-D: 07:00-22:00 1,064 e","CEPSA L-D: 07:00-22:00 1,064 e",-3.26479,42.79008,,,,
"CEPSA L-D: 07:00-00:00 1,059 e","CEPSA L-D: 07:00-00:00 1,059 e",-8.45909,42.69813,,,,
"CEPSA L-D: 07:00-00:00 1,082 e","CEPSA L-D: 07:00-00:00 1,082 e",-8.54706,42.76181,,,,
"CEPSA L-D: 06:00-22:00 1,087 e","CEPSA L-D: 06:00-22:00 1,087 e",-8.64536,42.79342,,,,
"CEPSA L-D: 24H 1,087 e","CEPSA L-D: 24H 1,087 e",-8.64619,42.79344,,,,
"CEPSA Horario Especial 1,086 e","CEPSA Horario Especial 1,086 e",-8.61208,42.82161,,,,
"CEPSA L-D: 07:00-23:00 1,076 e","CEPSA L-D: 07:00-23:00 1,076 e",-8.54468,42.83656,,,,
"CEPSA L-D: 06:00-22:30 1,068 e","CEPSA L-D: 06:00-22:30 1,068 e",-1.63372,42.76289,,,,
"CEPSA L-D: 06:00-22:00 1,068 e","CEPSA L-D: 06:00-22:00 1,068 e",-1.66161,42.80683,,,,
"CEPSA L-D: 07:00-22:00 1,068 e","CEPSA L-D: 07:00-22:00 1,068 e",-1.62919,42.81433,,,,
"CEPSA Horario Especial 1,068 e","CEPSA Horario Especial 1,068 e",-1.67675,42.80686,,,,
"CEPSA L-D: 24H 1,068 e","CEPSA L-D: 24H 1,068 e",-1.65367,42.82017,,,,
"CEPSA L-D: 06:00-22:00 1,068 e","CEPSA L-D: 06:00-22:00 1,068 e",-1.61892,42.85608,,,,
"CEPSA L-D: 07:00-23:00 1,090 e","CEPSA L-D: 07:00-23:00 1,090 e",-9.04917,42.77167,,,,
"CEPSA L-D: 07:00-23:00 1,090 e","CEPSA L-D: 07:00-23:00 1,090 e",-8.90014,42.83778,,,,
"CEPSA L-D: 24H 1,090 e","CEPSA L-D: 24H 1,090 e",-8.90067,42.83814,,,,
"CEPSA L-D: 07:00-23:00 1,090 e","CEPSA L-D: 07:00-23:00 1,090 e",-8.95522,42.91053,,,,
"CEPSA L: 07:00-23:00 1,071 e","CEPSA L: 07:00-23:00 1,071 e",-7.41478,42.77242,,,,
"A.S. Cepsa O Corgo II, A-6 Km 487, O Corgo, 982300206","A.S. Cepsa O Corgo II, A-6 Km 487, O Corgo, 982300206",-7.45476,42.96477,,,,
"A.S. Cepsa O Corgo I, A-6, Km 487, O Corgo, 982300206","A.S. Cepsa O Corgo I, A-6, Km 487, O Corgo, 982300206",-7.45744,42.96591,,,,
"CEPSA L-S: 06:00-22:30 1,066 e","CEPSA L-S: 06:00-22:30 1,066 e",-2.73533,42.83361,,,,
"CEPSA Horario Especial 1,066 e","CEPSA Horario Especial 1,066 e",-2.65822,42.83683,,,,
"CEPSA L-D: 06:00-22:00 1,069 e","CEPSA L-D: 06:00-22:00 1,069 e",-2.69372,42.84903,,,,
"CEPSA L-D: 06:00-22:00 1,069 e","CEPSA L-D: 06:00-22:00 1,069 e",-2.71014,42.85447,,,,
"CEPSA L-D: 06:00-22:00 1,069 e","CEPSA L-D: 06:00-22:00 1,069 e",-2.63953,42.94142,,,,
"CEPSA Horario Especial 1,070 e","CEPSA Horario Especial 1,070 e",-2.82772,42.96158,,,,
"CEPSA L-D: 24H 1,069 e","CEPSA L-D: 24H 1,069 e",-2.27870,42.86642,,,,
"CEPSA L-D: 06:00-22:00 1,079 e","CEPSA L-D: 06:00-22:00 1,079 e",-2.16902,42.89000,,,,
"CEPSA Horario Especial 1,061 e","CEPSA Horario Especial 1,061 e",-2.33219,43.03469,,,,
"CEPSA L: 07:00-23:00 1,070 e","CEPSA L: 07:00-23:00 1,070 e",-7.66222,42.91467,,,,
"CEPSA L-D: 07:00-23:00 1,082 e","CEPSA L-D: 07:00-23:00 1,082 e",-7.57474,43.03470,,,,
"CEPSA L-D: 07:00-23:00 1,082 e","CEPSA L-D: 07:00-23:00 1,082 e",-7.57462,43.03476,,,,
"CEPSA L-D: 07:00-22:00 1,066 e","CEPSA L-D: 07:00-22:00 1,066 e",-2.01225,42.92272,,,,
"CEPSA L-D: 24H 1,076 e","CEPSA L-D: 24H 1,076 e",-1.95594,43.05881,,,,
"CEPSA L-D: 24H 1,076 e","CEPSA L-D: 24H 1,076 e",-1.95731,43.05911,,,,
"CEPSA L-D: 08:00-22:00 1,083 e","CEPSA L-D: 08:00-22:00 1,083 e",-8.75122,42.95725,,,,
"Cepsa Elf (A Baña - A Coruña) CRX","Cepsa Elf (A Baña - A Coruña) CRX",-8.75094,42.95749,,,,
"CEPSA L-D: 07:00-23:30 1,080 e","CEPSA L-D: 07:00-23:30 1,080 e",-8.80378,43.03364,,,,
"CEPSA L-D: 07:00-23:00 1,083 e","CEPSA L-D: 07:00-23:00 1,083 e",-8.91766,43.10486,,,,
"CEPSA L-D: 06:30-22:30 1,073 e","CEPSA L-D: 06:30-22:30 1,073 e",-8.40077,43.10892,,,,
"CEPSA L-D: 24H 1,073 e","CEPSA L-D: 24H 1,073 e",-8.40150,43.10947,,,,
"CEPSA L-D: 08:00-23:00 1,074 e","CEPSA L-D: 08:00-23:00 1,074 e",-8.56675,43.15964,,,,
"CEPSA L: 07:00-23:00 1,078 e","CEPSA L: 07:00-23:00 1,078 e",-8.28844,43.22781,,,,
"CEPSA L-D: 07:00-23:00 1,079 e","CEPSA L-D: 07:00-23:00 1,079 e",-8.41200,43.24994,,,,
"CEPSA L-D: 07:00-23:00 1,079 e","CEPSA L-D: 07:00-23:00 1,079 e",-8.32307,43.30642,,,,
"CEPSA L-D: 07:00-22:00 1,076 e","CEPSA L-D: 07:00-22:00 1,076 e",-8.26694,43.31347,,,,
"CEPSA L: 07:00-11:00 1,079 e","CEPSA L: 07:00-11:00 1,079 e",-8.28891,43.31472,,,,
"CEPSA L-D: 24H 1,079 e","CEPSA L-D: 24H 1,079 e",-8.28869,43.31483,,,,
"CEPSA L-D: 07:00-23:00 1,080 e","CEPSA L-D: 07:00-23:00 1,080 e",-8.35394,43.30694,,,,
"CEPSA L-D: 06:00-23:00 1,073 e","CEPSA L-D: 06:00-23:00 1,073 e",-8.33381,43.31750,,,,
"CEPSA L-D: 07:00-23:00 1,079 e","CEPSA L-D: 07:00-23:00 1,079 e",-8.32755,43.33017,,,,
"CEPSA L-D: 7:00-23:00 1,076 e","CEPSA L-D: 7:00-23:00 1,076 e",-8.34519,43.34628,,,,
"CEPSA L-D: 07:00-23:00 1,077 e","CEPSA L-D: 07:00-23:00 1,077 e",-8.88278,43.15731,,,,
"CEPSA L: 06:00-13:45 y 14:00-23:00 1,082 e","CEPSA L: 06:00-13:45 y 14:00-23:00 1,082 e",-8.68547,43.20411,,,,
"CEPSA Horario Especial 1,077 e","CEPSA Horario Especial 1,077 e",-8.70147,43.21942,,,,
"CEPSA L-D: 6:30-23:00 1,077 e","CEPSA L-D: 6:30-23:00 1,077 e",-8.81925,43.26194,,,,
"CEPSA Horario Especial 1,069 e","CEPSA Horario Especial 1,069 e",-2.58461,43.16661,,,,
"CEPSA L-D: 06:00-22:00 1,069 e","CEPSA L-D: 06:00-22:00 1,069 e",-2.58592,43.16850,,,,
"CEPSA Horario Especial 1,069 e","CEPSA Horario Especial 1,069 e",-2.58683,43.16881,,,,
"CEPSA Horario Especial 1,070 e","CEPSA Horario Especial 1,070 e",-2.67342,43.31817,,,,
"CEPSA L-D: 24H 1,089 e","CEPSA L-D: 24H 1,089 e",-5.80975,43.18164,,,,
"CEPSA L-D: 24H 1,089 e","CEPSA L-D: 24H 1,089 e",-5.81122,43.18186,,,,
"CEPSA Horario Especial 1,089 e","CEPSA Horario Especial 1,089 e",-5.68719,43.31369,,,,
"CEPSA L-D: 24H 1,089 e","CEPSA L-D: 24H 1,089 e",-5.88129,43.35153,,,,
"CEPSA L-D: 24H 1,089 e","CEPSA L-D: 24H 1,089 e",-5.83765,43.37114,,,,
"Cepsa Granxeiro, N-640, Km 46, Meira, 982330126","Cepsa Granxeiro, N-640, Km 46, Meira, 982330126",-7.30915,43.21554,,,,
"CEPSA L-D: 07:30-23:00 1,077 e","CEPSA L-D: 07:30-23:00 1,077 e",-7.50304,43.26809,,,,
"CEPSA L-D: 07:00-23:00 1,080 e","CEPSA L-D: 07:00-23:00 1,080 e",-7.33639,43.29672,,,,
"CEPSA L-D: 07:00-22:00 1,072 e","CEPSA L-D: 07:00-22:00 1,072 e",-7.26069,43.34533,,,,
"CEPSA L-D: 24H 1,079 e","CEPSA L-D: 24H 1,079 e",-7.45042,43.37031,,,,
"CEPSA Horario Especial 1,074 e","CEPSA Horario Especial 1,074 e",-2.87033,43.23581,,,,
"CEPSA L-V: 07:00-22:00 1,069 e","CEPSA L-V: 07:00-22:00 1,069 e",-2.96825,43.26694,,,,
"CEPSA  L-D: 06:00-22:00 1,039 e","CEPSA  L-D: 06:00-22:00 1,039 e",-2.85286,43.28011,,,,
"CEPSA L-D: 24H 1,041 e","CEPSA L-D: 24H 1,041 e",-3.01775,43.29281,,,,
"CEPSA L-D: 06:00-22:00 1,073 e","CEPSA L-D: 06:00-22:00 1,073 e",-3.02128,43.31539,,,,
"CEPSA L-D: 06:00-22:00 1,073 e","CEPSA L-D: 06:00-22:00 1,073 e",-3.04694,43.31964,,,,
"CEPSA L-D: 24H 1,059 e","CEPSA L-D: 24H 1,059 e",-2.02525,43.24736,,,,
"CEPSA L-D: 24H 1,079 e","CEPSA L-D: 24H 1,079 e",-1.85222,43.31661,,,,
"CEPSA L-D: 24H 1,079 e","CEPSA L-D: 24H 1,079 e",-1.84453,43.31761,,,,
"CEPSA L-D: 24H 1,079 e","CEPSA L-D: 24H 1,079 e",-1.82714,43.32889,,,,
"CEPSA L-D: 24H 1,079 e","CEPSA L-D: 24H 1,079 e",-1.82756,43.32933,,,,
"CEPSA L-D: 24H 1,079 e","CEPSA L-D: 24H 1,079 e",-2.32986,43.28453,,,,
"CEPSA L-V: 08:00-20:00 1,057 e","CEPSA L-V: 08:00-20:00 1,057 e",-2.26558,43.28458,,,,
"CEPSA Horario Especial 1,057 e","CEPSA Horario Especial 1,057 e",-2.26411,43.28489,,,,
"CEPSA Horario Especial 1,066 e","CEPSA Horario Especial 1,066 e",-2.25808,43.29483,,,,
"CEPSA L-D: 24H 1,079 e","CEPSA L-D: 24H 1,079 e",-2.32822,43.28495,,,,
"CEPSA L-D: 07:00-23:00 1,067 e","CEPSA L-D: 07:00-23:00 1,067 e",-4.19189,43.32714,,,,
"CEPSA L-D: 06:00-22:00 1,078 e","CEPSA L-D: 06:00-22:00 1,078 e",-4.06948,43.35596,,,,
"CEPSA L-D: 24H 1,078 e","CEPSA L-D: 24H 1,078 e",-4.06948,43.35604,,,,
"CEPSA L-D: 07:00-22:00 1,061 e","CEPSA L-D: 07:00-22:00 1,061 e",-4.15519,43.39594,,,,
"CEPSA L-D: 07:00-21:00 1,082 e","CEPSA L-D: 07:00-21:00 1,082 e",-8.42708,43.32853,,,,
"CEPSA L: 07:00-23:00 1,080 e","CEPSA L: 07:00-23:00 1,080 e",-8.41733,43.35042,,,,
"CEPSA Horario Especial 1,079 e","CEPSA Horario Especial 1,079 e",-8.40375,43.36539,,,,
"CEPSA L-D: 24H 1,080 e","CEPSA L-D: 24H 1,080 e",-8.41892,43.36564,,,,
"CEPSA L-D: 24H 1,082 e","CEPSA L-D: 24H 1,082 e",-8.24925,43.49486,,,,
"CEPSA L-D: 06:00-22:00 1,089 e","CEPSA L-D: 06:00-22:00 1,089 e",-5.36067,43.34514,,,,
"CEPSA L-D: 24H 1,087 e","CEPSA L-D: 24H 1,087 e",-5.28910,43.48136,,,,
"CEPSA L-D: 24H 1,087 e","CEPSA L-D: 24H 1,087 e",-5.28321,43.48250,,,,
"CEPSA L-D: 24H 1,097 e","CEPSA L-D: 24H 1,097 e",-5.44558,43.48903,,,,
"CEPSA L-D: 06:00-22:00 1,070 e","CEPSA L-D: 06:00-22:00 1,070 e",-3.73775,43.38347,,,,
"CEPSA L-D: 24H 1,079 e","CEPSA L-D: 24H 1,079 e",-3.66569,43.39231,,,,
"CEPSA L-D: 07:00-23:00 1,066 e","CEPSA L-D: 07:00-23:00 1,066 e",-3.94581,43.40847,,,,
"CEPSA Horario Especial 1,041 e","CEPSA Horario Especial 1,041 e",-3.85269,43.42281,,,,
"CEPSA L-D: 06:00-22:00 1,076 e","CEPSA L-D: 06:00-22:00 1,076 e",-3.83400,43.46692,,,,
"CEPSA L-D: 07:00-23:00 1,088 e","CEPSA L-D: 07:00-23:00 1,088 e",-6.05122,43.38444,,,,
"CEPSA L-D: 07:00-23:00 1,090 e","CEPSA L-D: 07:00-23:00 1,090 e",-6.10619,43.48847,,,,
"CEPSA Horario Especial 1,090 e","CEPSA Horario Especial 1,090 e",-5.87250,43.55069,,,,
"CEPSA L-D: 24H 1,090 e","CEPSA L-D: 24H 1,090 e",-5.92403,43.56233,,,,
"CEPSA L-D: 06:30-22:30 1,095 e","CEPSA L-D: 06:30-22:30 1,095 e",-5.71811,43.38947,,,,
"CEPSA Horario Especial 1,089 e","CEPSA Horario Especial 1,089 e",-5.78753,43.43289,,,,
"CEPSA L-D: 07:00-23:00 1,089 e","CEPSA L-D: 07:00-23:00 1,089 e",-5.78694,43.43325,,,,
"CEPSA Horario Especial 1,089 e","CEPSA Horario Especial 1,089 e",-5.69025,43.49414,,,,
"CEPSA Horario Especial 1,089 e","CEPSA Horario Especial 1,089 e",-5.58428,43.51708,,,,
"CEPSA L-D: 24H 1,089 e","CEPSA L-D: 24H 1,089 e",-5.69544,43.54317,,,,
"CEPSA L-D: 06:30-22:30 1,089 e","CEPSA L-D: 06:30-22:30 1,089 e",-5.76786,43.55483,,,,
"CEPSA, LA GALLADA L-D: 07:00-23:00 1,082 e","CEPSA, LA GALLADA L-D: 07:00-23:00 1,082 e",-8.20567,43.44231,,,,
"CEPSA L-D: 24H 1,077 e","CEPSA L-D: 24H 1,077 e",-8.19978,43.48911,,,,
"CEPSA L-D: 24H 1,078 e","CEPSA L-D: 24H 1,078 e",-8.20633,43.48914,,,,
"CEPSA L-D: 24H 1,078 e","CEPSA L-D: 24H 1,078 e",-8.20928,43.49378,,,,
"CEPSA L-D: 07:00-23:00 1,080 e","CEPSA L-D: 07:00-23:00 1,080 e",-8.14831,43.59900,,,,
"CEPSA L-D: 07:00-21:00 0,753 e","CEPSA L-D: 07:00-21:00 0,753 e",-14.35875,28.04872,,,,
"CEPSA L-D: 24H 0,753 e","CEPSA L-D: 24H 0,753 e",-14.10378,28.23131,,,,
"CEPSA CORRALEJO L-D: 07:00-22:00 0,750 e","CEPSA CORRALEJO L-D: 07:00-22:00 0,750 e",-13.87011,28.73156,,,,
"CEPSA L-D: 07:00-21:00 0,740 e","CEPSA L-D: 07:00-21:00 0,740 e",-17.77283,28.80103,,,,
"CEPSA L-D: 24H 0,819 e","CEPSA L-D: 24H 0,819 e",-13.83161,28.86783,,,,
"CEPSA L-D: 24H 1,069 e","CEPSA L-D: 24H 1,069 e",-5.91781,36.19503,,,,
"CEPSA L-D: 07:00-23:00 1,082 e","CEPSA L-D: 07:00-23:00 1,082 e",-5.96122,36.25983,,,,
"CEPSA L-D: 24H 1,081 e","CEPSA L-D: 24H 1,081 e",-5.71578,36.43769,,,,
"CEPSA L-D: 07:00-22:00 1,080 e","CEPSA L-D: 07:00-22:00 1,080 e",-5.92928,36.46081,,,,
"CEPSA L-D: 07:00-23:00 1,094 e","CEPSA L-D: 07:00-23:00 1,094 e",-6.43275,36.73883,,,,
"CEPSA L-D: 06:00-22:00 1,081 e","CEPSA L-D: 06:00-22:00 1,081 e",-2.83133,36.78078,,,,
"CEPSA L-D: 24H 1,096 e","CEPSA L-D: 24H 1,096 e",-2.39094,36.84500,,,,
"CEPSA L-D: 24H 1,086 e","CEPSA L-D: 24H 1,086 e",-5.64489,36.85586,,,,
"CEPSA L-D: 06:00-23:00 1,094 e","CEPSA L-D: 06:00-23:00 1,094 e",-2.14367,36.92731,,,,
"CEPSA Horario Especial 1,100 e","CEPSA Horario Especial 1,100 e",-4.12214,36.95564,,,,
"CEPSA L: 07:00-23:00 1,087 e","CEPSA L: 07:00-23:00 1,087 e",-5.21864,36.96608,,,,
"CEPSA L: 06:00-22:00 1,074 e","CEPSA L: 06:00-22:00 1,074 e",-5.09761,37.07831,,,,
"Armaçao de Pêra","Armaçao de Pêra",-8.38302,37.10613,,,,
"CEPSA L-D: 06:30-22:30 1,089 e","CEPSA L-D: 06:30-22:30 1,089 e",-6.15967,37.13722,,,,
"CEPSA L: 06:00-10:00 1,094 e","CEPSA L: 06:00-10:00 1,094 e",-2.77278,37.14475,,,,
"CEPSA L-D: 07:00-22:00 1,064 e","CEPSA L-D: 07:00-22:00 1,064 e",-7.40981,37.21271,,,,
"CEPSA L: 06:30-22:00 1,098 e","CEPSA L: 06:30-22:00 1,098 e",-6.31642,37.24672,,,,
"CEPSA L-D: 07:00-22:00 1,102 e","CEPSA L-D: 07:00-22:00 1,102 e",-7.19597,37.26408,,,,
"CEPSA L-D: 24H 1,094 e","CEPSA L-D: 24H 1,094 e",-7.15061,37.28868,,,,
"CEPSA  1,070 e","CEPSA  1,070 e",-7.34406,37.30906,,,,
"CEPSA Horario Especial 1,083 e","CEPSA Horario Especial 1,083 e",-4.99586,37.34438,,,,
"CEPSA L-D: 24H 1,062 e","CEPSA L-D: 24H 1,062 e",-1.58622,37.40875,,,,
"CEPSA Horario Especial 1,084 e","CEPSA Horario Especial 1,084 e",-2.07154,37.46338,,,,
"CEPSA Horario Especial 1,087 e","CEPSA Horario Especial 1,087 e",-5.34264,37.46486,,,,
"CEPSA L-S: 06:00-22:00 1,095 e","CEPSA L-S: 06:00-22:00 1,095 e",-5.65003,37.46739,,,,
"CEPSA L: 07:00-22:00 1,104 e","CEPSA L: 07:00-22:00 1,104 e",-2.28752,37.48500,,,,
"CEPSA L-D: 07:00-11:00 1,105 e","CEPSA L-D: 07:00-11:00 1,105 e",-6.26711,37.51667,,,,
"CEPSA L-D: 24H 1,099 e","CEPSA L-D: 24H 1,099 e",-5.14377,37.52319,,,,
"CEPSA L-D: 24H 1,079 e","CEPSA L-D: 24H 1,079 e",-1.80083,37.57569,,,,
"CEPSA L-D: 24H 1,064 e","CEPSA L-D: 24H 1,064 e",-1.71178,37.65511,,,,
"CEPSA L-D: 06:00-22:00 1,082 e","CEPSA L-D: 06:00-22:00 1,082 e",-6.55053,37.69368,,,,
"CEPSA L: 06:00-22:00 1,087 e","CEPSA L: 06:00-22:00 1,087 e",-5.28267,37.70303,,,,
"CEPSA L: 06:00-00:00 1,106 e","CEPSA L: 06:00-00:00 1,106 e",-5.08188,37.71183,,,,
"CEPSA L-D: 06:00-23:00 1,088 e","CEPSA L-D: 06:00-23:00 1,088 e",-6.17706,37.72197,,,,
"CEPSA L-D: 07:00-23:00 1,084 e","CEPSA L-D: 07:00-23:00 1,084 e",-3.37014,37.72399,,,,
"CEPSA L-D: 24H 1,062 e","CEPSA L-D: 24H 1,062 e",-1.50578,37.75927,,,,
"CEPSA L-D: 07:00-22:00 1,088 e","CEPSA L-D: 07:00-22:00 1,088 e",-6.96675,37.79564,,,,
"CEPSA L-D: 06:00-21:00 1,081 e","CEPSA L-D: 06:00-21:00 1,081 e",-5.24714,37.82978,,,,
"CEPSA L: 09:00-20:00 1,072 e","CEPSA L: 09:00-20:00 1,072 e",-6.77175,37.92617,,,,
"CEPSA L-D: 07:00-21:00 1,084 e","CEPSA L-D: 07:00-21:00 1,084 e",-5.75894,37.93652,,,,
"CEPSA L-D: 24H 1,059 e","CEPSA L-D: 24H 1,059 e",-1.86614,38.09972,,,,
"CEPSA L-D: 07:00-10:00 1,068 e","CEPSA L-D: 07:00-10:00 1,068 e",-6.64983,38.16841,,,,
"CEPSA L-D: 07:00-21:00 1,097 e","CEPSA L-D: 07:00-21:00 1,097 e",-2.66531,38.31716,,,,
"CEPSA L-D: 06:30-21:00 1,069 e","CEPSA L-D: 06:30-21:00 1,069 e",-0.99822,38.33921,,,,
"CEPSA L-D: 06:00-22:00 1,066 e","CEPSA L-D: 06:00-22:00 1,066 e",-6.17081,38.34536,,,,
"CEPSA L-D: 06:00-23:00 1,097 e","CEPSA L-D: 06:00-23:00 1,097 e",-2.31467,38.36867,,,,
"CEPSA L: 07:00-23:00 1,100 e","CEPSA L: 07:00-23:00 1,100 e",-4.84483,38.37046,,,,
"CEPSA L-D: 24H 1,079 e","CEPSA L-D: 24H 1,079 e",-1.57167,38.41731,,,,
"CEPSA L-D: 24H 1,058 e","CEPSA L-D: 24H 1,058 e",-1.31686,38.47292,,,,
"CEPSA L-D: 08:00-22:00 1,091 e","CEPSA L-D: 08:00-22:00 1,091 e",-2.41143,38.49353,,,,
"CEPSA Horario Especial 1,059 e","CEPSA Horario Especial 1,059 e",-6.85175,38.51563,,,,
"CEPSA L-D: 07:00-22:00 1,059 e","CEPSA L-D: 07:00-22:00 1,059 e",-6.64222,38.61789,,,,
"CEPSA L-D: 24H 1,066 e","CEPSA L-D: 24H 1,066 e",-6.37042,38.62675,,,,
"CEPSA L-D: 07:00-22:00 1,098 e","CEPSA L-D: 07:00-22:00 1,098 e",-4.26255,38.67132,,,,
"CEPSA L: 07:00-22:00 1,073 e","CEPSA L: 07:00-22:00 1,073 e",-5.66125,38.67369,,,,
"CEPSA L-D: 24H 1,073 e","CEPSA L-D: 24H 1,073 e",-6.39758,38.71089,,,,
"CEPSA L: 06:00-22:00 1,069 e","CEPSA L: 06:00-22:00 1,069 e",-5.53501,38.71632,,,,
"CEPSA L-D: 07:00-22:00 1,076 e","CEPSA L-D: 07:00-22:00 1,076 e",1.42197,38.72296,,,,
"CEPSA L-D: 07:00-23:00 1,088 e","CEPSA L-D: 07:00-23:00 1,088 e",-2.87461,38.75086,,,,
"CEPSA L: 07:00-22:00 1,082 e","CEPSA L: 07:00-22:00 1,082 e",-3.13919,38.75575,,,,
"CEPSA L: 07:00-22:00 1,101 e","CEPSA L: 07:00-22:00 1,101 e",-4.83131,38.77764,,,,
"CEPSA L-D: 24H 1,090 e","CEPSA L-D: 24H 1,090 e",0.17867,38.78494,,,,
"CEPSA L-D: 07:00-22:00 1,076 e","CEPSA L-D: 07:00-22:00 1,076 e",1.30561,38.92175,,,,
